agent,K,metric,value,scenario
elevator_shared,200,n_boardings_rider,163.0,K200_1
elevator_shared,200,n_boardings_rider,170.3333,K200_2
elevator_shared,200,n_boardings_rider,169.3333,K200_3
elevator_shared,200,n_boardings_rider,170.0,K200_4
elevator_shared,200,n_boardings_rider,169.3333,K200_5
elevator_shared,200,n_boardings_rider,168.0,K200_6
elevator_shared,200,n_boardings_rider,166.3333,K200_7
elevator_shared,200,n_boardings_rider,174.0,K200_8
elevator_shared,200,n_boardings_rider,175.3333,K200_9
elevator_shared,300,n_boardings_rider,254.6667,K300_1
elevator_shared,300,n_boardings_rider,250.6667,K300_2
elevator_shared,300,n_boardings_rider,249.6667,K300_3
elevator_shared,300,n_boardings_rider,251.3333,K300_4
elevator_shared,300,n_boardings_rider,248.0,K300_5
elevator_shared,300,n_boardings_rider,254.3333,K300_6
elevator_shared,300,n_boardings_rider,240.6667,K300_7
elevator_shared,300,n_boardings_rider,258.6667,K300_8
elevator_shared,50,n_boardings_rider,44.0,K50_1
elevator_shared,50,n_boardings_rider,44.6667,K50_2
elevator_shared,100,n_boardings_ped,421.6667,K100_1
elevator_shared,100,n_boardings_ped,434.3333,K100_2
elevator_shared,100,n_boardings_ped,352.3333,K100_3
elevator_shared,100,n_boardings_ped,416.6667,K100_4
elevator_shared,100,n_boardings_ped,385.3333,K100_5
elevator_shared,100,n_boardings_ped,365.6667,K100_6
elevator_shared,100,n_boardings_ped,395.6667,K100_7
elevator_shared,100,n_boardings_ped,399.6667,K100_8
elevator_shared,100,n_boardings_ped,407.0,K100_9
elevator_shared,200,n_boardings_ped,416.3333,K200_1
elevator_shared,200,n_boardings_ped,449.3333,K200_2
elevator_shared,200,n_boardings_ped,447.6667,K200_3
elevator_shared,200,n_boardings_ped,389.6667,K200_4
elevator_shared,200,n_boardings_ped,403.6667,K200_5
elevator_shared,200,n_boardings_ped,431.3333,K200_6
elevator_shared,200,n_boardings_ped,454.0,K200_7
elevator_shared,200,n_boardings_ped,423.6667,K200_8
elevator_shared,200,n_boardings_ped,411.0,K200_9
elevator_shared,300,n_boardings_ped,375.6667,K300_1
elevator_shared,300,n_boardings_ped,392.3333,K300_2
elevator_shared,300,n_boardings_ped,411.3333,K300_3
elevator_shared,300,n_boardings_ped,468.0,K300_4
elevator_shared,300,n_boardings_ped,413.0,K300_5
elevator_shared,300,n_boardings_ped,431.0,K300_6
elevator_shared,300,n_boardings_ped,410.6667,K300_7
elevator_shared,300,n_boardings_ped,411.6667,K300_8
elevator_shared,50,n_boardings_ped,384.3333,K50_1
elevator_shared,50,n_boardings_ped,414.3333,K50_2
elevator_shared,100,capacity_violations,0.0,K100_1
elevator_shared,100,capacity_violations,0.0,K100_2
elevator_shared,100,capacity_violations,0.0,K100_3
elevator_shared,100,capacity_violations,0.0,K100_4
elevator_shared,100,capacity_violations,0.0,K100_5
elevator_shared,100,capacity_violations,0.0,K100_6
elevator_shared,100,capacity_violations,0.0,K100_7
elevator_shared,100,capacity_violations,0.0,K100_8
elevator_shared,100,capacity_violations,0.0,K100_9
elevator_shared,200,capacity_violations,0.0,K200_1
elevator_shared,200,capacity_violations,0.0,K200_2
elevator_shared,200,capacity_violations,0.0,K200_3
elevator_shared,200,capacity_violations,0.0,K200_4
elevator_shared,200,capacity_violations,0.0,K200_5
elevator_shared,200,capacity_violations,0.0,K200_6
elevator_shared,200,capacity_violations,0.0,K200_7
elevator_shared,200,capacity_violations,0.0,K200_8
elevator_shared,200,capacity_violations,0.0,K200_9
elevator_shared,300,capacity_violations,0.0,K300_1
elevator_shared,300,capacity_violations,0.0,K300_2
elevator_shared,300,capacity_violations,0.0,K300_3
elevator_shared,300,capacity_violations,0.0,K300_4
elevator_shared,300,capacity_violations,0.0,K300_5
elevator_shared,300,capacity_violations,0.0,K300_6
elevator_shared,300,capacity_violations,0.0,K300_7
elevator_shared,300,capacity_violations,0.0,K300_8
elevator_shared,50,capacity_violations,0.0,K50_1
elevator_shared,50,capacity_violations,0.0,K50_2
elevator_shared,100,util_delivery,0.8441,K100_1
elevator_shared,100,util_delivery,0.8221,K100_2
elevator_shared,100,util_delivery,0.8504,K100_3
elevator_shared,100,util_delivery,0.8438,K100_4
elevator_shared,100,util_delivery,0.8468,K100_5
elevator_shared,100,util_delivery,0.8618,K100_6
elevator_shared,100,util_delivery,0.858,K100_7
elevator_shared,100,util_delivery,0.8464,K100_8
elevator_shared,100,util_delivery,0.849,K100_9
elevator_shared,200,util_delivery,0.902,K200_1
elevator_shared,200,util_delivery,0.8759,K200_2
elevator_shared,200,util_delivery,0.8901,K200_3
elevator_shared,200,util_delivery,0.8975,K200_4
elevator_shared,200,util_delivery,0.897,K200_5
elevator_shared,200,util_delivery,0.8767,K200_6
elevator_shared,200,util_delivery,0.8749,K200_7
elevator_shared,200,util_delivery,0.8958,K200_8
elevator_shared,200,util_delivery,0.8946,K200_9
elevator_shared,300,util_delivery,0.924,K300_1
elevator_shared,300,util_delivery,0.9303,K300_2
elevator_shared,300,util_delivery,0.9212,K300_3
elevator_shared,300,util_delivery,0.8936,K300_4
elevator_shared,300,util_delivery,0.9255,K300_5
elevator_shared,300,util_delivery,0.9122,K300_6
elevator_shared,300,util_delivery,0.9194,K300_7
elevator_shared,300,util_delivery,0.9024,K300_8
elevator_shared,50,util_delivery,0.8083,K50_1
elevator_shared,50,util_delivery,0.8121,K50_2
elevator_shared,100,mean_pax_delivery,0.7814,K100_1
elevator_shared,100,mean_pax_delivery,0.7793,K100_2
elevator_shared,100,mean_pax_delivery,0.7965,K100_3
elevator_shared,100,mean_pax_delivery,0.7825,K100_4
elevator_shared,100,mean_pax_delivery,0.8058,K100_5
elevator_shared,100,mean_pax_delivery,0.8031,K100_6
elevator_shared,100,mean_pax_delivery,0.799,K100_7
elevator_shared,100,mean_pax_delivery,0.8079,K100_8
elevator_shared,100,mean_pax_delivery,0.8075,K100_9
elevator_shared,200,mean_pax_delivery,0.9949,K200_1
elevator_shared,200,mean_pax_delivery,0.9709,K200_2
elevator_shared,200,mean_pax_delivery,0.9818,K200_3
elevator_shared,200,mean_pax_delivery,1.0682,K200_4
elevator_shared,200,mean_pax_delivery,1.0303,K200_5
elevator_shared,200,mean_pax_delivery,1.0241,K200_6
elevator_shared,200,mean_pax_delivery,0.9877,K200_7
elevator_shared,200,mean_pax_delivery,1.0069,K200_8
elevator_shared,200,mean_pax_delivery,1.0275,K200_9
elevator_shared,300,mean_pax_delivery,1.309,K300_1
elevator_shared,300,mean_pax_delivery,1.238,K300_2
elevator_shared,300,mean_pax_delivery,1.2646,K300_3
elevator_shared,300,mean_pax_delivery,1.1657,K300_4
elevator_shared,300,mean_pax_delivery,1.2531,K300_5
elevator_shared,300,mean_pax_delivery,1.2237,K300_6
elevator_shared,300,mean_pax_delivery,1.248,K300_7
elevator_shared,300,mean_pax_delivery,1.2597,K300_8
elevator_shared,50,mean_pax_delivery,0.6985,K50_1
elevator_shared,50,mean_pax_delivery,0.7127,K50_2
elevator_shared,100,w_ev_mean_sec,24.1264,K100_1
elevator_shared,100,w_ev_mean_sec,24.2847,K100_2
elevator_shared,100,w_ev_mean_sec,25.4866,K100_3
elevator_shared,100,w_ev_mean_sec,25.2977,K100_4
elevator_shared,100,w_ev_mean_sec,24.2029,K100_5
elevator_shared,100,w_ev_mean_sec,24.6843,K100_6
elevator_shared,100,w_ev_mean_sec,25.7269,K100_7
elevator_shared,100,w_ev_mean_sec,24.8664,K100_8
elevator_shared,100,w_ev_mean_sec,25.7444,K100_9
elevator_shared,200,w_ev_mean_sec,30.6408,K200_1
elevator_shared,200,w_ev_mean_sec,30.3988,K200_2
elevator_shared,200,w_ev_mean_sec,31.6986,K200_3
elevator_shared,200,w_ev_mean_sec,31.8089,K200_4
elevator_shared,200,w_ev_mean_sec,31.4963,K200_5
elevator_shared,200,w_ev_mean_sec,32.34,K200_6
elevator_shared,200,w_ev_mean_sec,31.3759,K200_7
elevator_shared,200,w_ev_mean_sec,30.8533,K200_8
elevator_shared,200,w_ev_mean_sec,32.149,K200_9
elevator_shared,300,w_ev_mean_sec,38.8371,K300_1
elevator_shared,300,w_ev_mean_sec,36.1687,K300_2
elevator_shared,300,w_ev_mean_sec,38.8116,K300_3
elevator_shared,300,w_ev_mean_sec,36.7954,K300_4
elevator_shared,300,w_ev_mean_sec,37.2457,K300_5
elevator_shared,300,w_ev_mean_sec,36.9803,K300_6
elevator_shared,300,w_ev_mean_sec,37.7544,K300_7
elevator_shared,300,w_ev_mean_sec,36.9839,K300_8
elevator_shared,50,w_ev_mean_sec,22.6789,K50_1
elevator_shared,50,w_ev_mean_sec,21.6882,K50_2
elevator_shared,100,w_ev_rider_sec,25.6603,K100_1
elevator_shared,100,w_ev_rider_sec,27.8677,K100_2
elevator_shared,100,w_ev_rider_sec,29.9149,K100_3
elevator_shared,100,w_ev_rider_sec,27.3225,K100_4
elevator_shared,100,w_ev_rider_sec,28.6533,K100_5
elevator_shared,100,w_ev_rider_sec,27.6195,K100_6
elevator_shared,100,w_ev_rider_sec,28.5828,K100_7
elevator_shared,100,w_ev_rider_sec,28.761,K100_8
elevator_shared,100,w_ev_rider_sec,27.175,K100_9
elevator_shared,200,w_ev_rider_sec,33.7696,K200_1
elevator_shared,200,w_ev_rider_sec,34.6006,K200_2
elevator_shared,200,w_ev_rider_sec,37.6886,K200_3
elevator_shared,200,w_ev_rider_sec,36.3097,K200_4
elevator_shared,200,w_ev_rider_sec,35.5583,K200_5
elevator_shared,200,w_ev_rider_sec,38.055,K200_6
elevator_shared,200,w_ev_rider_sec,35.5115,K200_7
elevator_shared,200,w_ev_rider_sec,33.2578,K200_8
elevator_shared,200,w_ev_rider_sec,37.567,K200_9
elevator_shared,300,w_ev_rider_sec,44.3367,K300_1
elevator_shared,300,w_ev_rider_sec,40.8217,K300_2
elevator_shared,300,w_ev_rider_sec,43.742,K300_3
elevator_shared,300,w_ev_rider_sec,43.9045,K300_4
elevator_shared,300,w_ev_rider_sec,41.7374,K300_5
elevator_shared,300,w_ev_rider_sec,42.6853,K300_6
elevator_shared,300,w_ev_rider_sec,43.707,K300_7
elevator_shared,300,w_ev_rider_sec,43.7084,K300_8
elevator_shared,50,w_ev_rider_sec,29.873,K50_1
elevator_shared,50,w_ev_rider_sec,21.8246,K50_2
elevator_shared,100,w_ev_ped_sec,23.874,K100_1
elevator_shared,100,w_ev_ped_sec,23.6353,K100_2
elevator_shared,100,w_ev_ped_sec,24.5477,K100_3
elevator_shared,100,w_ev_ped_sec,24.942,K100_4
elevator_shared,100,w_ev_ped_sec,23.2045,K100_5
elevator_shared,100,w_ev_ped_sec,23.9914,K100_6
elevator_shared,100,w_ev_ped_sec,25.1203,K100_7
elevator_shared,100,w_ev_ped_sec,23.9679,K100_8
elevator_shared,100,w_ev_ped_sec,25.4491,K100_9
elevator_shared,200,w_ev_ped_sec,29.414,K200_1
elevator_shared,200,w_ev_ped_sec,28.8003,K200_2
elevator_shared,200,w_ev_ped_sec,29.3554,K200_3
elevator_shared,200,w_ev_ped_sec,29.8231,K200_4
elevator_shared,200,w_ev_ped_sec,29.7785,K200_5
elevator_shared,200,w_ev_ped_sec,30.1228,K200_6
elevator_shared,200,w_ev_ped_sec,29.8707,K200_7
elevator_shared,200,w_ev_ped_sec,29.8385,K200_8
elevator_shared,200,w_ev_ped_sec,29.8193,K200_9
elevator_shared,300,w_ev_ped_sec,35.1406,K300_1
elevator_shared,300,w_ev_ped_sec,33.1784,K300_2
elevator_shared,300,w_ev_ped_sec,35.8296,K300_3
elevator_shared,300,w_ev_ped_sec,32.9661,K300_4
elevator_shared,300,w_ev_ped_sec,34.6375,K300_5
elevator_shared,300,w_ev_ped_sec,33.6703,K300_6
elevator_shared,300,w_ev_ped_sec,34.2861,K300_7
elevator_shared,300,w_ev_ped_sec,32.7743,K300_8
elevator_shared,50,w_ev_ped_sec,21.8873,K50_1
elevator_shared,50,w_ev_ped_sec,21.6085,K50_2
elevator_shared,100,w_ev_ped_p95_sec,67.0333,K100_1
elevator_shared,100,w_ev_ped_p95_sec,65.2083,K100_2
elevator_shared,100,w_ev_ped_p95_sec,64.6083,K100_3
elevator_shared,100,w_ev_ped_p95_sec,66.5167,K100_4
elevator_shared,100,w_ev_ped_p95_sec,63.9917,K100_5
elevator_shared,100,w_ev_ped_p95_sec,66.75,K100_6
elevator_shared,100,w_ev_ped_p95_sec,67.9,K100_7
elevator_shared,100,w_ev_ped_p95_sec,66.5417,K100_8
elevator_shared,100,w_ev_ped_p95_sec,67.45,K100_9
elevator_shared,200,w_ev_ped_p95_sec,73.125,K200_1
elevator_shared,200,w_ev_ped_p95_sec,74.75,K200_2
elevator_shared,200,w_ev_ped_p95_sec,78.725,K200_3
elevator_shared,200,w_ev_ped_p95_sec,77.3917,K200_4
elevator_shared,200,w_ev_ped_p95_sec,76.6083,K200_5
elevator_shared,200,w_ev_ped_p95_sec,80.6333,K200_6
elevator_shared,200,w_ev_ped_p95_sec,77.4,K200_7
elevator_shared,200,w_ev_ped_p95_sec,75.1583,K200_8
elevator_shared,200,w_ev_ped_p95_sec,79.1083,K200_9
elevator_shared,300,w_ev_ped_p95_sec,92.625,K300_1
elevator_shared,300,w_ev_ped_p95_sec,87.3917,K300_2
elevator_shared,300,w_ev_ped_p95_sec,88.675,K300_3
elevator_shared,300,w_ev_ped_p95_sec,88.2083,K300_4
elevator_shared,300,w_ev_ped_p95_sec,86.5333,K300_5
elevator_shared,300,w_ev_ped_p95_sec,87.0667,K300_6
elevator_shared,300,w_ev_ped_p95_sec,94.0667,K300_7
elevator_shared,300,w_ev_ped_p95_sec,87.3167,K300_8
elevator_shared,50,w_ev_ped_p95_sec,59.8917,K50_1
elevator_shared,50,w_ev_ped_p95_sec,60.5583,K50_2
elevator_shared,100,pax_ge12_frac,0.0,K100_1
elevator_shared,100,pax_ge12_frac,0.0,K100_2
elevator_shared,100,pax_ge12_frac,0.0,K100_3
elevator_shared,100,pax_ge12_frac,0.0,K100_4
elevator_shared,100,pax_ge12_frac,0.0,K100_5
elevator_shared,100,pax_ge12_frac,0.0,K100_6
elevator_shared,100,pax_ge12_frac,0.0,K100_7
elevator_shared,100,pax_ge12_frac,0.0,K100_8
elevator_shared,100,pax_ge12_frac,0.0,K100_9
elevator_shared,200,pax_ge12_frac,0.0,K200_1
elevator_shared,200,pax_ge12_frac,0.0,K200_2
elevator_shared,200,pax_ge12_frac,0.0004,K200_3
elevator_shared,200,pax_ge12_frac,0.0007,K200_4
elevator_shared,200,pax_ge12_frac,0.0,K200_5
elevator_shared,200,pax_ge12_frac,0.0,K200_6
elevator_shared,200,pax_ge12_frac,0.0,K200_7
elevator_shared,200,pax_ge12_frac,0.0,K200_8
elevator_shared,200,pax_ge12_frac,0.0,K200_9
elevator_shared,300,pax_ge12_frac,0.0002,K300_1
elevator_shared,300,pax_ge12_frac,0.0,K300_2
elevator_shared,300,pax_ge12_frac,0.0007,K300_3
elevator_shared,300,pax_ge12_frac,0.0,K300_4
elevator_shared,300,pax_ge12_frac,0.0,K300_5
elevator_shared,300,pax_ge12_frac,0.0,K300_6
elevator_shared,300,pax_ge12_frac,0.0009,K300_7
elevator_shared,300,pax_ge12_frac,0.0003,K300_8
elevator_shared,50,pax_ge12_frac,0.0,K50_1
elevator_shared,50,pax_ge12_frac,0.0,K50_2
elevator_shared,100,pax_max_series,6.0,K100_1
elevator_shared,100,pax_max_series,5.6667,K100_2
elevator_shared,100,pax_max_series,6.3333,K100_3
elevator_shared,100,pax_max_series,5.3333,K100_4
elevator_shared,100,pax_max_series,5.6667,K100_5
elevator_shared,100,pax_max_series,5.3333,K100_6
elevator_shared,100,pax_max_series,6.3333,K100_7
elevator_shared,100,pax_max_series,6.0,K100_8
elevator_shared,100,pax_max_series,6.3333,K100_9
elevator_shared,200,pax_max_series,8.0,K200_1
elevator_shared,200,pax_max_series,7.6667,K200_2
elevator_shared,200,pax_max_series,8.3333,K200_3
elevator_shared,200,pax_max_series,11.3333,K200_4
elevator_shared,200,pax_max_series,7.6667,K200_5
elevator_shared,200,pax_max_series,9.3333,K200_6
elevator_shared,200,pax_max_series,8.6667,K200_7
elevator_shared,200,pax_max_series,8.0,K200_8
elevator_shared,200,pax_max_series,9.0,K200_9
elevator_shared,300,pax_max_series,10.6667,K300_1
elevator_shared,300,pax_max_series,9.0,K300_2
elevator_shared,300,pax_max_series,10.6667,K300_3
elevator_shared,300,pax_max_series,9.0,K300_4
elevator_shared,300,pax_max_series,8.3333,K300_5
elevator_shared,300,pax_max_series,9.0,K300_6
elevator_shared,300,pax_max_series,11.0,K300_7
elevator_shared,300,pax_max_series,11.3333,K300_8
elevator_shared,50,pax_max_series,6.3333,K50_1
elevator_shared,50,pax_max_series,5.6667,K50_2
elevator_shared,100,queue_max,7.3333,K100_1
elevator_shared,100,queue_max,6.0,K100_2
elevator_shared,100,queue_max,6.0,K100_3
elevator_shared,100,queue_max,6.3333,K100_4
elevator_shared,100,queue_max,6.3333,K100_5
elevator_shared,100,queue_max,6.6667,K100_6
elevator_shared,100,queue_max,6.3333,K100_7
elevator_shared,100,queue_max,7.0,K100_8
elevator_shared,100,queue_max,6.6667,K100_9
elevator_shared,200,queue_max,9.0,K200_1
elevator_shared,200,queue_max,9.6667,K200_2
elevator_shared,200,queue_max,9.6667,K200_3
elevator_shared,200,queue_max,12.6667,K200_4
elevator_shared,200,queue_max,8.3333,K200_5
elevator_shared,200,queue_max,10.3333,K200_6
elevator_shared,200,queue_max,8.6667,K200_7
elevator_shared,200,queue_max,8.3333,K200_8
elevator_shared,200,queue_max,9.3333,K200_9
elevator_shared,300,queue_max,12.0,K300_1
elevator_shared,300,queue_max,10.0,K300_2
elevator_shared,300,queue_max,13.6667,K300_3
elevator_shared,300,queue_max,10.3333,K300_4
elevator_shared,300,queue_max,10.0,K300_5
elevator_shared,300,queue_max,10.6667,K300_6
elevator_shared,300,queue_max,11.0,K300_7
elevator_shared,300,queue_max,11.3333,K300_8
elevator_shared,50,queue_max,6.0,K50_1
elevator_shared,50,queue_max,5.6667,K50_2
